UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,low_temp_diff_flag,high_torque_flag,high_tool_wear_flag,ml_risk_score,ml_predicted_failure,ml_risk_tier
8714,L55893,L,297.2,308.6,1917,24.1,54,0,0,0,0,0,0,11.400000000000034,0,0,0,0.00103062366697654,0,Low
8715,M23574,M,297.2,308.6,1444,41.1,56,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0028540851082523478,0,Low
8716,L55895,L,297.1,308.6,1442,37.1,59,0,0,0,0,0,0,11.5,0,0,0,0.0030081745731250966,0,Low
8717,M23576,M,297.1,308.6,1717,31.3,61,0,0,0,0,0,0,11.5,0,0,0,0.0011579254747820214,0,Low
8718,L55897,L,297.1,308.7,1474,42.3,64,0,0,0,0,0,0,11.599999999999966,0,0,0,0.0011455265650763163,0,Low
8719,L55898,L,297.2,308.7,1509,39.3,66,0,0,0,0,0,0,11.5,0,0,0,0.0002986797182294691,0,Low
8720,L55899,L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0,11.600000000000025,0,0,0,0.004169947319760228,0,Low
8721,L55900,L,297.3,308.8,1554,36.1,70,0,0,0,0,0,0,11.5,0,0,0,0.0002986797182294691,0,Low
8722,L55901,L,297.2,308.7,1669,30.7,72,0,0,0,0,0,0,11.5,0,0,0,0.0012778508828333102,0,Low
8723,L55902,L,297.2,308.6,1366,50.4,74,0,0,0,0,0,0,11.400000000000034,0,1,0,0.011873687788780608,0,Low
8724,L55903,L,297.2,308.6,1578,34.4,76,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0002986797182294691,0,Low
8725,M23584,M,297.2,308.6,1513,39.0,78,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0008093849408088113,0,Low
8726,M23585,M,297.1,308.5,1515,42.1,81,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0008093849408088113,0,Low
8727,L55906,L,297.2,308.6,1562,33.0,84,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0002986797182294691,0,Low
8728,L55907,L,297.2,308.7,1501,38.5,86,0,0,0,0,0,0,11.5,0,0,0,0.0002986797182294691,0,Low
8729,M23588,M,297.2,308.7,1398,38.1,88,0,0,0,0,0,0,11.5,0,0,0,0.0036250501829591685,0,Low
8730,L55909,L,297.3,308.7,1352,53.8,91,0,0,0,0,0,0,11.399999999999975,0,1,0,0.006286518094894449,0,Low
8731,H38144,H,297.3,308.7,1569,33.9,93,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0007558560446854993,0,Low
8732,H38145,H,297.2,308.6,1486,46.6,98,0,0,0,0,0,0,11.400000000000034,0,0,0,0.011967365980001794,0,Low
8733,L55912,L,297.2,308.6,1864,23.6,103,0,0,0,0,0,0,11.400000000000034,0,0,0,0.001227593363946237,0,Low
8734,M23593,M,297.3,308.7,1447,44.5,105,0,0,0,0,0,0,11.399999999999975,0,0,0,0.004685592797279826,0,Low
8735,L55914,L,297.2,308.6,1392,41.5,108,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0004242083148287524,0,Low
8736,L55915,L,297.3,308.6,1358,47.6,110,0,0,0,0,0,0,11.300000000000011,0,1,0,0.004022995861591149,0,Low
8737,L55916,L,297.3,308.7,1491,40.2,112,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0002986797182294691,0,Low
8738,L55917,L,297.3,308.7,1556,36.7,114,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0002986797182294691,0,Low
8739,L55918,L,297.3,308.7,1531,36.7,116,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0002986797182294691,0,Low
8740,H38153,H,297.4,308.7,1429,37.6,118,0,0,0,0,0,0,11.300000000000011,0,0,0,0.005797655176052665,0,Low
8741,M23600,M,297.4,308.8,1573,33.9,123,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0008646526437449079,0,Low
8742,L55921,L,297.4,308.8,1538,41.2,126,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0003539474211655659,0,Low
8743,L55922,L,297.4,308.8,1467,39.0,128,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0012007942680124129,0,Low
8744,H38157,H,297.4,308.7,1323,51.1,130,0,0,0,0,0,0,11.300000000000011,0,1,0,0.010465237710554433,0,Low
8745,M23604,M,297.4,308.7,1798,23.0,135,0,0,0,0,0,0,11.300000000000011,0,0,0,0.0017640040734389927,0,Low
8746,L55925,L,297.4,308.6,1411,46.3,138,0,0,0,0,0,0,11.200000000000044,0,0,0,0.006869732332678467,0,Low
8747,L55926,L,297.3,308.5,1528,44.5,140,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0003405097835889463,0,Low
8748,L55927,L,297.3,308.5,1504,42.0,142,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0003405097835889463,0,Low
8749,L55928,L,297.3,308.5,1384,39.6,144,0,0,0,0,0,0,11.199999999999989,0,0,0,0.002037479549394769,0,Low
8750,L55929,L,297.2,308.4,1677,26.4,146,0,0,0,0,0,0,11.199999999999989,0,0,0,0.011560626763380696,0,Low
8751,L55930,L,297.3,308.5,1764,30.8,148,0,0,0,0,0,0,11.199999999999989,0,0,0,0.006109800402164398,0,Low
8752,M23611,M,297.4,308.5,1472,42.0,150,0,0,0,0,0,0,11.100000000000025,0,0,0,0.001403589614644575,0,Low
8753,M23612,M,297.4,308.5,1465,55.9,153,0,0,0,0,0,0,11.100000000000025,0,1,0,0.03632207335604562,0,Low
8754,M23613,M,297.4,308.6,1657,33.1,156,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0011314807711071601,0,Low
8755,L55934,L,297.4,308.6,1635,30.5,159,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0010166919256213002,0,Low
8756,M23615,M,297.4,308.7,1582,31.9,161,0,0,0,0,0,0,11.300000000000011,0,0,0,0.000787729566821831,0,Low
8757,L55936,L,297.5,308.7,1761,26.2,164,0,0,0,0,0,0,11.199999999999989,0,0,1,0.015699026841348412,0,Low
8758,L55937,L,297.5,308.8,1587,34.9,166,0,0,0,0,0,0,11.300000000000011,0,0,1,0.007451516537908479,0,Low
8759,M23618,M,297.5,308.7,1446,53.0,168,0,0,0,0,0,0,11.199999999999989,0,1,1,0.03288501824049568,0,Low
8760,M23619,M,297.5,308.7,1352,53.0,171,0,0,0,0,0,0,11.199999999999989,0,1,1,0.011959008144838952,0,Low
8761,M23620,M,297.4,308.7,1392,46.4,174,0,0,0,0,0,0,11.300000000000011,0,0,1,0.01356350079091418,0,Low
8762,L55941,L,297.5,308.8,1417,49.8,177,0,0,0,0,0,0,11.300000000000011,0,1,1,0.043841283211935075,0,Low
8763,H38176,H,297.5,308.8,1824,24.0,179,0,0,0,0,0,0,11.300000000000011,0,0,1,0.03372377837791815,0,Low
8764,L55943,L,297.5,308.8,1603,36.7,184,0,0,0,0,0,0,11.300000000000011,0,0,1,0.007190322508057732,0,Low
8765,L55944,L,297.4,308.8,1620,33.4,186,0,0,0,0,0,0,11.400000000000034,0,0,1,0.008628604701056905,0,Low
8766,L55945,L,297.4,308.8,1353,49.4,188,0,0,0,0,0,0,11.400000000000034,0,1,1,0.1530289389958184,0,Low
8767,L55946,L,297.5,308.8,1360,50.7,190,0,0,0,0,0,0,11.300000000000011,0,1,1,0.23560581967824515,0,Medium
8768,L55947,L,297.5,308.6,1380,53.5,192,0,0,0,0,0,0,11.100000000000025,0,1,1,0.3331265708042315,0,Medium
8769,M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0,11.199999999999989,0,1,1,0.05836669552407633,0,Low
8770,M23629,M,297.4,308.6,1452,41.2,197,0,0,0,0,0,0,11.200000000000044,0,0,1,0.012046278216079224,0,Low
8771,L55950,L,297.4,308.6,1680,32.8,200,0,0,0,0,0,0,11.200000000000044,0,0,1,0.01787799440633032,0,Low
8772,L55951,L,297.5,308.6,1536,39.0,202,0,0,0,0,0,0,11.100000000000025,0,0,1,0.0314441042966827,0,Low
8773,L55952,L,297.5,308.6,1621,28.9,0,0,0,0,0,0,0,11.100000000000025,0,0,0,0.007656090089347359,0,Low
8774,L55953,L,297.5,308.6,1585,37.6,2,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0006126186271263613,0,Low
8775,M23634,M,297.6,308.7,1408,51.5,4,0,0,0,0,0,0,11.099999999999966,0,1,0,0.028996175694559864,0,Low
8776,H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,11.100000000000025,0,0,0,0.004262896591213007,0,Low
8777,L55956,L,297.5,308.6,1352,52.6,12,0,0,0,0,0,0,11.100000000000025,0,1,0,0.016168323744047055,0,Low
8778,H38191,H,297.5,308.6,1481,38.8,14,0,0,0,0,0,0,11.100000000000025,0,0,0,0.004262896591213007,0,Low
8779,L55958,L,297.5,308.7,1454,45.0,19,0,0,0,0,0,0,11.199999999999989,0,0,0,0.007600277141912145,0,Low
8780,M23639,M,297.5,308.6,1349,51.5,21,0,0,0,0,0,0,11.100000000000025,0,1,0,0.009498098142552105,0,Low
8781,M23640,M,297.5,308.6,1327,52.1,24,0,0,0,0,0,0,11.100000000000025,0,1,0,0.008294889586402373,0,Low
8782,L55961,L,297.6,308.7,1552,42.3,27,0,0,0,0,0,0,11.099999999999966,0,0,0,0.0006126186271263613,0,Low
8783,L55962,L,297.5,308.7,1456,44.7,29,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0011873566304357933,0,Low
8784,M23643,M,297.6,308.6,1254,45.8,31,0,0,0,0,0,0,11.0,0,0,0,0.011869913606354733,0,Low
8785,L55964,L,297.5,308.6,1437,43.3,34,0,0,0,0,0,0,11.100000000000025,0,0,0,0.011716630568111197,0,Low
8786,L55965,L,297.5,308.6,1694,27.1,36,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0012015010594213578,0,Low
8787,L55966,L,297.5,308.5,1306,50.7,38,0,0,0,0,0,0,11.0,0,1,0,0.023584226789963424,0,Low
8788,M23647,M,297.5,308.5,1699,30.1,40,0,0,0,0,0,0,11.0,0,0,0,0.007515910164315328,0,Low
8789,L55968,L,297.4,308.5,1369,53.2,43,0,0,0,0,0,0,11.100000000000025,0,1,0,0.021541810950488634,0,Low
8790,L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0014594654739732082,0,Low
8791,L55970,L,297.4,308.5,1410,43.9,47,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0058706168393687684,0,Low
8792,M23651,M,297.4,308.5,1412,45.5,49,0,0,0,0,0,0,11.100000000000025,0,0,0,0.018019407935593253,0,Low
8793,L55972,L,297.4,308.5,1418,51.2,52,0,0,0,0,0,0,11.100000000000025,0,1,0,0.03764847863024869,0,Low
8794,L55973,L,297.4,308.5,1782,25.9,54,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0013445625758734322,0,Low
8795,M23654,M,297.4,308.5,1497,36.4,56,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0014252449886315549,0,Low
8796,L55975,L,297.3,308.4,1459,39.4,59,0,0,0,0,0,0,11.099999999999966,0,0,0,0.0014594654739732082,0,Low
8797,L55976,L,297.2,308.3,1796,23.8,61,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0013445625758734322,0,Low
8798,L55977,L,297.2,308.3,1569,31.2,63,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0006126186271263613,0,Low
8799,L55978,L,297.3,308.4,1469,46.7,65,0,0,0,0,0,0,11.099999999999966,0,0,0,0.0077533456025771575,0,Low
8800,L55979,L,297.3,308.4,1472,41.3,67,0,0,0,0,0,0,11.099999999999966,0,0,0,0.0014594654739732082,0,Low
8801,L55980,L,297.4,308.5,1475,47.2,69,0,0,0,0,0,0,11.100000000000025,0,1,0,0.013698383906921921,0,Low
8802,L55981,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,0,11.200000000000044,0,0,0,0.00039577748652504295,0,Low
8803,L55982,L,297.4,308.6,1524,43.1,73,0,0,0,0,0,0,11.200000000000044,0,0,0,0.00039577748652504295,0,Low
8804,L55983,L,297.4,308.5,1486,48.6,75,0,0,0,0,0,0,11.100000000000025,0,1,0,0.012499935426244215,0,Low
8805,M23664,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0,11.100000000000025,0,1,0,0.2033774312870374,0,Medium
8806,M23665,M,297.4,308.6,1469,42.6,80,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0012084038480302368,0,Low
8807,L55986,L,297.4,308.5,1692,34.3,83,0,0,0,0,0,0,11.100000000000025,0,0,0,0.001975340322949128,0,Low
8808,M23667,M,297.4,308.6,1604,32.8,85,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0012084038480302368,0,Low
8809,L55988,L,297.4,308.6,1446,48.1,88,0,0,0,0,0,0,11.200000000000044,0,1,0,0.020087941138054795,0,Low
8810,L55989,L,297.3,308.5,1503,43.3,90,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0003405097835889463,0,Low
8811,M23670,M,297.3,308.5,1625,32.8,92,0,0,0,0,0,0,11.199999999999989,0,0,0,0.00115313614509414,0,Low
8812,L55991,L,297.2,308.5,1574,35.8,95,0,0,0,0,0,0,11.300000000000011,0,0,0,0.0002986797182294691,0,Low
8813,M23672,M,297.2,308.4,1378,41.9,97,0,0,0,0,0,0,11.199999999999989,0,0,0,0.001588903145468013,0,Low
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0,11.299999999999956,0,0,0,0.0014748205798030068,0,Low
8815,L55994,L,297.2,308.4,1462,51.2,102,0,0,0,0,0,0,11.199999999999989,0,1,0,0.01010346587778169,0,Low
8816,H38229,H,297.3,308.5,1435,55.0,104,0,0,0,0,0,0,11.199999999999989,0,1,0,0.024588606668129603,0,Low
8817,M23676,M,297.2,308.5,1425,45.8,109,0,0,0,0,0,0,11.300000000000011,0,0,0,0.011136090091178085,0,Low
8818,H38231,H,297.3,308.6,1376,53.5,112,0,0,0,0,0,0,11.300000000000011,0,1,0,0.009645610864693701,0,Low
8819,M23678,M,297.4,308.7,1481,48.0,117,0,0,0,0,0,0,11.300000000000011,0,1,0,0.008851633241375074,0,Low
8820,H38233,H,297.4,308.7,1349,48.9,120,0,0,0,0,0,0,11.300000000000011,0,1,0,0.0027800235658762365,0,Low
8821,L56000,L,297.3,308.7,1551,40.0,125,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0002986797182294691,0,Low
8822,H38235,H,297.4,308.7,1623,33.8,127,0,0,0,0,0,0,11.300000000000011,0,0,0,0.000811123747621596,0,Low
8823,L56002,L,297.4,308.8,1462,49.7,132,0,0,0,0,0,0,11.400000000000034,0,1,0,0.005943175972641417,0,Low
8824,M23683,M,297.3,308.8,1447,57.4,134,0,0,0,0,0,0,11.5,0,1,0,0.05483311206082365,0,Low
8825,M23684,M,297.3,308.9,1799,24.5,137,0,0,0,0,0,0,11.599999999999966,0,0,0,0.0017087363705028961,0,Low
8826,M23685,M,297.3,308.8,1548,41.3,140,0,0,0,0,0,0,11.5,0,0,0,0.0008093849408088113,0,Low
8827,M23686,M,297.2,308.8,1485,47.9,143,0,0,0,0,0,0,11.600000000000025,0,1,0,0.008851633241375074,0,Low
8828,L56007,L,297.2,308.7,1463,49.9,146,0,0,0,0,0,0,11.5,0,1,0,0.006611772608979989,0,Low
8829,L56008,L,297.3,308.7,1587,35.8,148,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0009195941573257264,0,Low
8830,M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0,11.5,0,0,0,0.0009584505644507059,0,Low
8831,H38244,H,297.3,308.7,1430,42.8,153,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0065892343199634145,0,Low
8832,H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,0,11.300000000000011,0,0,0,0.005252768870614996,0,Low
8833,L56012,L,297.4,308.8,1651,34.1,163,0,0,0,0,0,0,11.400000000000034,0,0,1,0.008889798730907651,0,Low
8834,L56013,L,297.4,308.8,1529,41.3,165,0,0,0,0,0,0,11.400000000000034,0,0,1,0.007677564291033021,0,Low
8835,L56014,L,297.4,308.8,1473,46.2,167,0,0,0,0,0,0,11.400000000000034,0,0,1,0.007686668886554893,0,Low
8836,H38249,H,297.4,308.8,1324,53.5,169,0,0,0,0,0,0,11.400000000000034,0,1,1,0.0165821031609421,0,Low
8837,L56016,L,297.4,308.9,1708,28.8,174,0,0,0,0,0,0,11.5,0,0,1,0.017860283963152097,0,Low
8838,M23697,M,297.5,309.1,1540,38.5,176,0,0,0,0,0,0,11.600000000000025,0,0,1,0.01475165736618159,0,Low
8839,L56018,L,297.5,309.0,1320,54.7,179,0,0,0,0,0,0,11.5,0,1,1,0.0769981831962463,0,Low
8840,M23699,M,297.4,308.9,1376,39.0,181,0,0,0,0,0,0,11.5,0,0,1,0.006233497374448423,0,Low
8841,M23700,M,297.3,308.7,1542,37.0,184,0,0,0,0,0,0,11.399999999999975,0,0,1,0.01833574071017223,0,Low
8842,L56021,L,297.3,308.7,1506,39.3,187,0,0,0,0,0,0,11.399999999999975,0,0,1,0.0071903815606173035,0,Low
8843,L56022,L,297.3,308.7,1492,43.6,189,0,0,0,0,0,0,11.399999999999975,0,0,1,0.008914519491651786,0,Low
8844,H38257,H,297.3,308.8,1564,38.0,191,0,0,0,0,0,0,11.5,0,0,1,0.012488276494232304,0,Low
8845,H38258,H,297.4,308.9,1645,30.8,196,0,0,0,0,0,0,11.5,0,0,1,0.01648702410128702,0,Low
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0,11.5,0,1,1,0.14082096943986253,0,Low
8847,M23706,M,297.4,308.8,1325,62.4,204,1,1,0,0,1,0,11.400000000000034,0,1,1,0.6732495306755701,1,High
8848,L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0,11.399999999999975,0,0,0,0.011849099335398173,0,Low
8849,M23708,M,297.5,308.9,1436,44.8,2,0,0,0,0,0,0,11.399999999999975,0,0,0,0.01976413934644338,0,Low
8850,L56029,L,297.5,308.9,1596,30.7,5,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0002986797182294691,0,Low
8851,L56030,L,297.6,309.0,1491,43.2,7,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0002986797182294691,0,Low
8852,M23711,M,297.7,308.9,1573,35.1,9,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0008398077871161341,0,Low
8853,L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0003405097835889463,0,Low
8854,L56033,L,297.7,308.9,1458,41.1,14,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0011873566304357933,0,Low
8855,M23714,M,297.7,309.0,1433,41.8,16,0,0,0,0,0,0,11.300000000000011,0,0,0,0.015399520249065667,0,Low
8856,L56035,L,297.7,308.9,1662,28.1,19,0,0,0,0,0,0,11.199999999999989,0,0,0,0.003033104052827487,0,Low
8857,M23716,M,297.7,308.9,1327,63.7,21,0,0,0,0,0,0,11.199999999999989,0,1,0,0.3986610676753422,0,Medium
8858,L56037,L,297.7,308.9,1742,26.3,24,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0009293922158839429,0,Low
8859,L56038,L,297.8,308.9,1506,33.5,26,0,0,0,0,0,0,11.099999999999966,0,0,0,0.0006126186271263613,0,Low
8860,L56039,L,297.9,309.1,1457,44.4,28,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0011873566304357933,0,Low
8861,M23720,M,297.9,309.1,1488,37.3,30,0,0,0,0,0,0,11.200000000000044,0,0,0,0.00115313614509414,0,Low
8862,L56041,L,297.9,309.1,1619,34.7,33,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0003405097835889463,0,Low
8863,M23722,M,298.0,309.2,1558,41.7,35,0,0,0,0,0,0,11.199999999999989,0,0,0,0.002789710219168214,0,Low
8864,L56043,L,298.0,309.2,1731,28.7,38,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0025960588825506095,0,Low
8865,M23724,M,298.0,309.1,1574,34.8,40,0,0,0,0,0,0,11.100000000000025,0,0,0,0.009898800418708723,0,Low
8866,L56045,L,297.9,309.0,1290,49.8,43,0,0,0,0,0,0,11.100000000000025,0,1,0,0.02841782826564152,0,Low
8867,H38280,H,297.9,308.9,1416,39.6,45,0,0,0,0,0,0,11.0,0,0,0,0.005673993759346449,0,Low
8868,L56047,L,297.9,308.9,1566,41.9,50,0,0,0,0,0,0,11.0,0,0,0,0.00026358670666586933,0,Low
8869,L56048,L,297.9,309.0,1456,46.5,52,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0077533456025771575,0,Low
8870,L56049,L,297.9,309.0,1528,37.5,54,0,0,0,0,0,0,11.100000000000025,0,0,0,0.0006126186271263613,0,Low
8871,M23730,M,297.9,309.1,1338,49.6,56,0,0,0,0,0,0,11.200000000000044,0,1,0,0.0029608070216245314,0,Low
8872,M23731,M,297.9,309.1,1558,39.2,59,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0012084038480302368,0,Low
8873,M23732,M,297.9,309.1,1614,38.1,62,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0012084038480302368,0,Low
8874,H38287,H,298.0,309.1,1557,36.4,65,0,0,0,0,0,0,11.100000000000025,0,0,0,0.002167724536185081,0,Low
8875,L56054,L,298.1,309.3,1443,45.3,70,0,0,0,0,0,0,11.199999999999989,0,0,0,0.013104261430442648,0,Low
8876,H38289,H,298.1,309.3,1332,51.0,72,0,0,0,0,0,0,11.199999999999989,0,1,0,0.00883294946235177,0,Low
8877,M23736,M,298.1,309.3,1752,25.2,77,0,0,0,0,0,0,11.199999999999989,0,0,0,0.002845848933581136,0,Low
8878,M23737,M,298.1,309.2,1460,45.8,80,0,0,0,0,0,0,11.099999999999966,0,0,0,0.009653926247064397,0,Low
8879,L56058,L,298.1,309.2,1802,26.9,83,0,0,0,0,0,0,11.099999999999966,0,0,0,0.0037854511938422092,0,Low
8880,L56059,L,298.0,309.2,1527,39.5,85,0,0,0,0,0,0,11.199999999999989,0,0,0,0.00118880580896513,0,Low
8881,L56060,L,298.0,309.2,1458,39.8,87,0,0,0,0,0,0,11.199999999999989,0,0,0,0.002035652655811977,0,Low
8882,H38295,H,298.0,309.2,1520,37.9,89,0,0,0,0,0,0,11.199999999999989,0,0,0,0.004020615692647666,0,Low
8883,L56062,L,298.0,309.2,1378,49.7,94,0,0,0,0,0,0,11.199999999999989,0,1,0,0.02267781051657205,0,Low
8884,M23743,M,297.9,309.2,1529,38.1,96,0,0,0,0,0,0,11.300000000000011,0,0,0,0.003218819310411575,0,Low
8885,L56064,L,298.0,309.2,1527,32.4,99,0,0,0,0,0,0,11.199999999999989,0,0,0,0.00118880580896513,0,Low
8886,M23745,M,298.0,309.2,1438,42.9,101,0,0,0,0,0,0,11.199999999999989,0,0,0,0.01609638044177693,0,Low
8887,L56066,L,297.9,309.0,1583,36.7,104,0,0,0,0,0,0,11.100000000000025,0,0,0,0.000667886330062458,0,Low
8888,L56067,L,297.8,308.9,1530,37.6,106,0,0,0,0,0,0,11.099999999999966,0,0,0,0.000667886330062458,0,Low
8889,M23748,M,297.7,308.9,1530,39.1,108,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0012084038480302368,0,Low
8890,M23749,M,297.7,308.8,2089,19.1,111,0,0,0,0,0,0,11.100000000000025,0,0,0,0.002379864121261737,0,Low
8891,L56070,L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0,11.100000000000025,0,0,0,0.000667886330062458,0,Low
8892,M23751,M,297.7,308.9,1681,28.3,116,0,0,0,0,0,0,11.199999999999989,0,0,0,0.002107755277724322,0,Low
8893,L56072,L,297.6,308.8,1475,43.0,119,0,0,0,0,0,0,11.199999999999989,0,0,0,0.00124262433337189,0,Low
8894,L56073,L,297.5,308.7,1371,46.5,121,0,0,0,0,0,0,11.199999999999989,0,0,0,0.004838504765039989,0,Low
8895,M23754,M,297.5,308.7,1546,38.0,123,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0012084038480302368,0,Low
8896,H38309,H,297.4,308.6,1461,40.1,126,0,0,0,0,0,0,11.200000000000044,0,0,0,0.0027424625394945126,0,Low
8897,L56076,L,297.4,308.7,1638,31.9,131,0,0,0,0,0,0,11.300000000000011,0,0,0,0.0003539474211655659,0,Low
8898,M23757,M,297.3,308.7,1577,35.6,133,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0008093849408088113,0,Low
8899,L56078,L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0,11.200000000000044,0,0,0,0.00039577748652504295,0,Low
8900,M23759,M,297.3,308.5,1710,27.7,138,0,0,0,0,0,0,11.199999999999989,0,0,0,0.0020524875747882252,0,Low
8901,M23760,M,297.3,308.6,1584,29.4,141,0,0,0,0,0,0,11.300000000000011,0,0,0,0.0008093849408088113,0,Low
8902,L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0,11.300000000000011,0,1,0,0.0142563391835107,0,Low
8903,H38316,H,297.4,308.7,1522,46.3,146,0,0,0,0,0,0,11.300000000000011,0,0,0,0.00777682198342776,0,Low
8904,M23763,M,297.4,308.7,1382,49.9,151,0,0,0,0,0,0,11.300000000000011,0,1,0,0.006342010653885789,0,Low
8905,L56084,L,297.4,308.7,1584,38.2,154,0,0,0,0,0,0,11.300000000000011,0,0,0,0.0009748618602618231,0,Low
8906,L56085,L,297.3,308.6,1385,55.2,156,0,0,0,0,0,0,11.300000000000011,0,1,0,0.016376898224981777,0,Low
8907,L56086,L,297.3,308.7,1592,34.4,158,0,0,0,0,0,0,11.399999999999975,0,0,0,0.0009195941573257264,0,Low
8908,M23767,M,297.2,308.6,1404,43.7,160,0,0,0,0,0,0,11.400000000000034,0,0,0,0.0036250501829591685,0,Low
8909,L56088,L,297.2,308.5,1518,44.3,163,0,0,0,0,0,0,11.300000000000011,0,0,1,0.005466574613202198,0,Low
8910,L56089,L,297.1,308.4,1529,40.4,165,0,0,0,0,0,0,11.299999999999956,0,0,1,0.009439836209354477,0,Low
8911,L56090,L,297.1,308.4,1550,37.0,167,0,0,0,0,0,0,11.299999999999956,0,0,1,0.009136919134077593,0,Low
8912,L56091,L,297.1,308.3,1773,23.8,169,0,0,0,0,0,0,11.199999999999989,0,0,1,0.012994794377107006,0,Low
8913,L56092,L,297.2,308.5,1446,43.7,171,0,0,0,0,0,0,11.300000000000011,0,0,1,0.011603281669629222,0,Low
8914,M23773,M,297.2,308.5,1487,46.9,173,0,0,0,0,0,0,11.300000000000011,0,1,1,0.025525267043072543,0,Low
8915,M23774,M,297.3,308.5,1524,49.3,176,0,0,0,0,0,0,11.199999999999989,0,1,1,0.051475975862520514,0,Low
8916,L56095,L,297.1,308.3,1403,54.1,179,0,0,0,0,0,0,11.199999999999989,0,1,1,0.09527949820549438,0,Low
8917,L56096,L,297.1,308.2,2267,15.7,181,0,0,0,0,0,0,11.099999999999966,0,0,1,0.20108582632932517,0,Medium
8918,M23777,M,297.1,308.2,1529,37.9,183,0,0,0,0,0,0,11.099999999999966,0,0,1,0.012546199270792202,0,Low
8919,L56098,L,297.1,308.2,1402,51.2,186,0,0,0,0,0,0,11.099999999999966,0,1,1,0.06946006088515394,0,Low
8920,L56099,L,297.2,308.3,1693,28.0,188,0,0,0,0,0,0,11.100000000000025,0,0,1,0.01599784038526456,0,Low
8921,L56100,L,297.1,308.3,1496,45.8,190,0,0,0,0,0,0,11.199999999999989,0,0,1,0.010270523475921063,0,Low
8922,L56101,L,297.1,308.1,1633,33.3,192,0,0,0,0,0,0,11.0,0,0,1,0.010536269607529906,0,Low
8923,L56102,L,297.1,308.2,1399,42.6,194,0,0,0,0,0,0,11.099999999999966,0,0,1,0.021429906529177242,0,Low
